replication,seed,beta,scenario_id,scenario_name,final_fitness,final_risk,final_trade,final_recovering_links,total_switches,local_switches,global_switches
93,93,2,delayed_coordination,Delayed Coordination,133.540655144376,214.326827097402,1461.79919857048,304,4969,1170,3799
93,93,4,baseline,Baseline,121.822841630677,377.720201571613,2508.69696981082,104,2120,460,1660
93,93,4,early_mover,Early Mover,120.491839808923,256.530037037867,1745.61090690683,265,4353,1154,3199
93,93,4,sequential,Sequential,116.166819538629,255.732370979049,1721.68427847271,241,4138,1229,2909
93,93,4,coordinated,Coordinated,114.422730244053,273.399375603941,1799.30555229492,248,4003,1184,2819
93,93,4,delayed_coordination,Delayed Coordination,119.206515220401,244.379755670665,1679.63611028797,275,4352,1246,3106
93,93,8,baseline,Baseline,120.929785625478,375.539923000849,2555.16370224261,98,1944,572,1372
93,93,8,early_mover,Early Mover,111.827312999162,276.89732663799,1837.09973851508,225,3755,1161,2594
93,93,8,sequential,Sequential,110.243792899748,273.03305948718,1790.21720762363,243,3733,1218,2515
93,93,8,coordinated,Coordinated,109.560078759676,274.064876787349,1838.50896177331,242,3761,1251,2510
93,93,8,delayed_coordination,Delayed Coordination,110.270149656974,269.784006332673,1785.70223134786,235,3767,1215,2552
94,94,2,baseline,Baseline,125.942031766631,378.030939482576,2487.12525811712,94,1973,490,1483
94,94,2,early_mover,Early Mover,133.510373986872,284.401193880374,1689.99500127208,260,4629,1039,3590
94,94,2,sequential,Sequential,130.582139987433,280.306958587273,1625.3485294468,269,4694,1126,3568
94,94,2,coordinated,Coordinated,131.810457209649,245.343778663275,1578.74758326571,273,4823,1249,3574
94,94,2,delayed_coordination,Delayed Coordination,129.843025645748,275.678921582331,1633.61590072774,273,4717,1095,3622
94,94,4,baseline,Baseline,124.536688118596,380.440820874373,2500.32680469769,90,1852,519,1333
94,94,4,early_mover,Early Mover,126.631136277787,262.522175649533,1692.85510495483,255,4264,1057,3207
94,94,4,sequential,Sequential,122.632897040965,257.08666470933,1694.5141560015,258,4267,1159,3108
94,94,4,coordinated,Coordinated,124.943255449556,258.91111073492,1669.69798650561,261,4326,1198,3128
94,94,4,delayed_coordination,Delayed Coordination,123.819348790146,260.34267881744,1662.0205420707,260,4319,1140,3179
94,94,8,baseline,Baseline,123.40958398949,389.181006641684,2535.17916239743,78,1720,543,1177
94,94,8,early_mover,Early Mover,120.068846403368,273.591492177244,1821.04759916267,231,3777,1150,2627
94,94,8,sequential,Sequential,115.655545998795,273.181405799166,1782.922292358,227,3838,1232,2606
94,94,8,coordinated,Coordinated,116.996634022609,270.317751644121,1785.15301968112,237,3928,1261,2667
94,94,8,delayed_coordination,Delayed Coordination,116.507570253542,265.831176051446,1772.65495287367,239,3878,1226,2652
95,95,2,baseline,Baseline,128.957414727743,361.290593155969,2439.36201342929,112,2247,693,1554
95,95,2,early_mover,Early Mover,136.514073137419,228.884323157813,1528.23550673269,303,5015,1303,3712
95,95,2,sequential,Sequential,136.802379821738,209.814045607574,1458.35602950938,319,5153,1381,3772
95,95,2,coordinated,Coordinated,132.600788014942,217.828367581552,1549.61558431516,301,4968,1457,3511
95,95,2,delayed_coordination,Delayed Coordination,135.164136300861,217.361147052488,1476.31897095592,324,5082,1410,3672
95,95,4,baseline,Baseline,127.264144576925,381.937551516144,2498.40150307596,104,2094,636,1458
95,95,4,early_mover,Early Mover,127.864093556112,252.603054136321,1633.13617250146,284,4514,1215,3299
95,95,4,sequential,Sequential,126.347526365368,247.398264267453,1581.96999756119,281,4544,1346,3198
95,95,4,coordinated,Coordinated,120.402533508692,258.863892999346,1718.19407423668,237,4251,1256,2995
95,95,4,delayed_coordination,Delayed Coordination,129.626825581916,240.019158514166,1549.24146968693,304,4719,1319,3400
95,95,8,baseline,Baseline,124.665528206429,382.777648126842,2529.77875637972,95,1986,570,1416
95,95,8,early_mover,Early Mover,118.751109469225,266.906242618864,1818.39908425774,240,3680,1173,2507
95,95,8,sequential,Sequential,114.308556129143,258.348116789813,1779.35793340517,242,3661,1228,2433
95,95,8,coordinated,Coordinated,116.471072655577,261.908156260977,1766.47115812115,259,3787,1293,2494
95,95,8,delayed_coordination,Delayed Coordination,117.337988560921,259.432087994129,1750.35580983627,257,3769,1239,2530
96,96,2,baseline,Baseline,121.654778904949,361.73003035868,2491.9400312899,101,2048,562,1486
96,96,2,early_mover,Early Mover,132.204410290192,257.64476095909,1652.52814128864,276,4660,990,3670
96,96,2,sequential,Sequential,130.419097367072,248.083701213502,1608.37328196119,279,4628,1052,3576
96,96,2,coordinated,Coordinated,130.225694408364,236.094778237867,1597.76881927195,287,4688,1116,3572
96,96,2,delayed_coordination,Delayed Coordination,129.670264989156,251.618129586072,1608.81247794969,269,4576,1087,3489
96,96,4,baseline,Baseline,120.88222279939,363.386772031506,2509.15184939891,98,1993,528,1465
96,96,4,early_mover,Early Mover,119.048813666044,287.063768373575,1821.60897668037,232,3946,1114,2832
96,96,4,sequential,Sequential,118.115186518354,282.675550502329,1769.82164161219,231,3968,1085,2883
96,96,4,coordinated,Coordinated,116.645591799776,276.458311330768,1796.02283326552,230,3999,1141,2858
96,96,4,delayed_coordination,Delayed Coordination,116.701497647288,263.896928771889,1741.54606270961,238,3942,1081,2861
96,96,8,baseline,Baseline,119.351505047642,364.276147052961,2546.29316017769,90,1761,467,1294
96,96,8,early_mover,Early Mover,116.267041914396,261.018765324484,1807.44332540975,245,3690,1098,2592
96,96,8,sequential,Sequential,111.031942877575,263.448527552706,1832.91381547604,226,3542,1117,2425
96,96,8,coordinated,Coordinated,114.653910049849,250.751888533055,1769.15925235114,240,3796,1166,2630
96,96,8,delayed_coordination,Delayed Coordination,111.575198756937,256.743870261212,1784.8391464796,247,3675,1111,2564
97,97,2,baseline,Baseline,124.105998344819,341.946890007766,2476.05279904991,120,2526,579,1947
97,97,2,early_mover,Early Mover,135.251422806572,198.917780529333,1501.32667384017,308,5271,1122,4149
97,97,2,sequential,Sequential,132.047104992352,197.700988272849,1460.51579427031,297,5187,1200,3987
97,97,2,coordinated,Coordinated,123.384598777611,219.845945217887,1543.89634553391,287,5002,1157,3845
97,97,2,delayed_coordination,Delayed Coordination,131.450794799545,198.8870551255,1479.09162309755,297,5152,1146,4006
97,97,4,baseline,Baseline,123.443892012537,342.707249631367,2495.22599334016,117,2461,508,1953
97,97,4,early_mover,Early Mover,122.338053591317,212.451608119559,1664.06768628071,278,4446,1241,3205
97,97,4,sequential,Sequential,117.269794974868,207.291825208756,1622.97118869282,271,4365,1255,3110
97,97,4,coordinated,Coordinated,110.481123486135,252.589210104657,1739.34783113605,239,4008,1166,2842
97,97,4,delayed_coordination,Delayed Coordination,118.140261416804,207.663804309298,1618.64562374192,263,4270,1296,2974
97,97,8,baseline,Baseline,122.307517131367,356.986317714509,2532.34991913338,101,2310,492,1818
97,97,8,early_mover,Early Mover,112.778903143397,241.878158768113,1790.67917389428,248,4034,1181,2853
97,97,8,sequential,Sequential,104.208835850709,247.164961154019,1841.40661462843,224,3780,1112,2668
97,97,8,coordinated,Coordinated,93.3587990440762,273.492481861704,2105.2992541484,138,2835,974,1861
97,97,8,delayed_coordination,Delayed Coordination,103.989047151028,247.208685734505,1853.8866872375,196,3691,1113,2578
98,98,2,baseline,Baseline,124.170505276662,369.491170978773,2345.69084087624,134,2467,660,1807
98,98,2,early_mover,Early Mover,126.054375576671,255.01885720207,1573.10952839305,291,4872,1140,3732
98,98,2,sequential,Sequential,125.216242609572,233.815397962962,1530.21137557213,292,4892,1119,3773
98,98,2,coordinated,Coordinated,119.806588673969,258.513078009966,1653.75021806603,255,4460,1122,3338
98,98,2,delayed_coordination,Delayed Coordination,127.724277365029,237.589178948731,1516.36566696959,300,4968,1114,3854
98,98,4,baseline,Baseline,122.414644025495,378.254738517727,2396.08950673789,115,2255,587,1668
98,98,4,early_mover,Early Mover,116.789807963199,298.304924455181,1714.04300687193,250,4068,1133,2935
98,98,4,sequential,Sequential,115.616563782206,268.907244450951,1680.08774109177,270,4076,1163,2913
98,98,4,coordinated,Coordinated,115.391059001769,262.325565210558,1633.90759556603,271,4324,1175,3149
98,98,4,delayed_coordination,Delayed Coordination,116.523546005984,258.429811900926,1648.79392000309,264,4151,1204,2947
98,98,8,baseline,Baseline,119.832046391212,375.30478684435,2469.06975776488,105,2043,498,1545
98,98,8,early_mover,Early Mover,113.707283221425,281.837855973297,1793.01336453651,243,3987,1183,2804
98,98,8,sequential,Sequential,111.597223629475,273.811818751722,1737.96094160538,247,4027,1214,2813
98,98,8,coordinated,Coordinated,107.64991763155,278.197424081144,1834.96539713481,230,3661,1152,2509
98,98,8,delayed_coordination,Delayed Coordination,111.331476099928,254.092303526993,1730.56886409968,250,4056,1193,2863
99,99,2,baseline,Baseline,124.999379094561,367.706245023502,2649.2291815257,86,1706,442,1264
99,99,2,early_mover,Early Mover,126.256724018674,239.270125343574,1798.45150301261,261,4262,1042,3220
99,99,2,sequential,Sequential,133.58286294025,210.387533332489,1563.65489028224,298,4545,1138,3407
99,99,2,coordinated,Coordinated,126.111355905514,243.653067562731,1724.25996396083,268,4508,1044,3464
99,99,2,delayed_coordination,Delayed Coordination,129.686479281163,231.139256317361,1642.22083705582,276,4386,1113,3273
99,99,4,baseline,Baseline,124.131801211366,370.657942371323,2653.91846267098,83,1672,424,1248
99,99,4,early_mover,Early Mover,126.231206806591,233.105791845694,1725.70795595923,257,4170,1086,3084
99,99,4,sequential,Sequential,125.753419448229,226.317958415217,1660.02711802142,265,4085,1140,2945
99,99,4,coordinated,Coordinated,124.061407836279,241.453834521378,1747.40242997901,261,4184,1149,3035
99,99,4,delayed_coordination,Delayed Coordination,125.680273818408,224.847869872952,1628.05494897425,285,4171,1171,3000
99,99,8,baseline,Baseline,123.206091810096,377.850341049971,2690.51261331029,74,1522,426,1096
99,99,8,early_mover,Early Mover,114.137583874894,264.18205464647,1953.53941274946,238,3561,1080,2481
99,99,8,sequential,Sequential,112.967365107247,268.35148793616,1882.50003845341,240,3557,1124,2433
99,99,8,coordinated,Coordinated,111.28352747628,274.338883327285,1930.89216976867,248,3513,995,2518
99,99,8,delayed_coordination,Delayed Coordination,114.867834793236,261.235356711392,1845.99367718946,254,3633,1120,2513
100,100,2,baseline,Baseline,123.664012796428,349.857454924133,2396.565443821,120,2474,610,1864
100,100,2,early_mover,Early Mover,123.905035075557,234.77446257605,1588.17313881895,270,4708,1167,3541
100,100,2,sequential,Sequential,122.601866628776,231.445585978365,1544.74101809113,284,4714,1231,3483
100,100,2,coordinated,Coordinated,127.870427640771,221.869901912811,1464.17769233988,280,5003,1240,3763
100,100,2,delayed_coordination,Delayed Coordination,122.816558832213,236.75978114347,1547.60782279827,277,4724,1171,3553
100,100,4,baseline,Baseline,121.659077184905,364.422206982611,2459.38025859286,112,2253,627,1626
100,100,4,early_mover,Early Mover,118.468116015034,255.631217092207,1721.27312341213,258,4364,1222,3142
100,100,4,sequential,Sequential,112.881193724542,252.056162476945,1719.39133277483,238,4104,1204,2900
100,100,4,coordinated,Coordinated,111.346119170507,236.200134778751,1723.9478600159,242,4159,1115,3044
100,100,4,delayed_coordination,Delayed Coordination,116.613125981761,228.597308535232,1637.51740921582,262,4316,1187,3129
100,100,8,baseline,Baseline,120.890107543114,372.713309080839,2488.49411541487,103,2143,568,1575
100,100,8,early_mover,Early Mover,111.524807987455,264.064733748544,1810.17434253305,239,3878,1135,2743
100,100,8,sequential,Sequential,104.932504263765,274.290614652645,1847.56780360788,231,3627,1098,2529
100,100,8,coordinated,Coordinated,105.75899823822,271.978258613915,1805.52590359986,242,3845,1134,2711
100,100,8,delayed_coordination,Delayed Coordination,106.715639037624,274.353978538135,1845.58075473856,218,3723,1082,2641
