replication,seed,cost_regime,eL,eG,scenario_id,scenario_name,final_fitness,final_risk,final_trade,final_recovering_links,total_switches,local_switches,global_switches
96,96,low,0.05,0.1,early_mover,Early Mover,141.290725832823,190.320644229423,1346.75771532709,319,5681,1360,4321
96,96,low,0.05,0.1,sequential,Sequential,134.86110715059,197.891958573804,1346.42805798234,322,5660,1473,4187
96,96,low,0.05,0.1,coordinated,Coordinated,139.563536973681,182.20522418445,1282.31450007742,308,5560,1372,4188
96,96,low,0.05,0.1,delayed_coordination,Delayed Coordination,133.617441301097,203.734161042569,1362.28329766511,301,5505,1466,4039
96,96,baseline,0.1,0.2,baseline,Baseline,120.88222279939,363.386772031506,2509.15184939891,98,1993,528,1465
96,96,baseline,0.1,0.2,early_mover,Early Mover,119.048813666044,287.063768373575,1821.60897668037,232,3946,1114,2832
96,96,baseline,0.1,0.2,sequential,Sequential,118.115186518354,282.675550502329,1769.82164161219,231,3968,1085,2883
96,96,baseline,0.1,0.2,coordinated,Coordinated,116.645591799776,276.458311330768,1796.02283326552,230,3999,1141,2858
96,96,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,116.701497647288,263.896928771889,1741.54606270961,238,3942,1081,2861
96,96,high,0.2,0.4,baseline,Baseline,110.234532184369,429.868880849138,2930.83127268943,21,424,152,272
96,96,high,0.2,0.4,early_mover,Early Mover,94.2174968566071,382.612344699363,2616.04032902562,78,1309,517,792
96,96,high,0.2,0.4,sequential,Sequential,91.2721077602086,376.78611805135,2588.00299079867,87,1365,498,867
96,96,high,0.2,0.4,coordinated,Coordinated,87.7699772781586,393.163530195306,2676.94172477282,67,1136,424,712
96,96,high,0.2,0.4,delayed_coordination,Delayed Coordination,92.4155600936816,372.380152411466,2562.75424764593,89,1402,514,888
97,97,low,0.05,0.1,baseline,Baseline,130.039419180651,320.704254474864,2259.37492965977,154,3351,501,2850
97,97,low,0.05,0.1,early_mover,Early Mover,128.078560486461,198.546651918652,1508.90330506904,243,4694,1284,3410
97,97,low,0.05,0.1,sequential,Sequential,119.367405503359,212.0085080712,1535.06172888107,207,4417,1297,3120
97,97,low,0.05,0.1,coordinated,Coordinated,117.92997148058,195.174314075295,1472.7531500157,235,4425,1319,3106
97,97,low,0.05,0.1,delayed_coordination,Delayed Coordination,121.372169014225,204.154335247779,1510.20217366798,208,4470,1230,3240
97,97,baseline,0.1,0.2,baseline,Baseline,123.443892012537,342.707249631367,2495.22599334016,117,2461,508,1953
97,97,baseline,0.1,0.2,early_mover,Early Mover,122.338053591317,212.451608119559,1664.06768628071,278,4446,1241,3205
97,97,baseline,0.1,0.2,sequential,Sequential,117.269794974868,207.291825208756,1622.97118869282,271,4365,1255,3110
97,97,baseline,0.1,0.2,coordinated,Coordinated,110.481123486135,252.589210104657,1739.34783113605,239,4008,1166,2842
97,97,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,118.140261416804,207.663804309298,1618.64562374192,263,4270,1296,2974
97,97,high,0.2,0.4,baseline,Baseline,109.611194674809,422.497429530008,3020.15745198545,15,345,136,209
97,97,high,0.2,0.4,early_mover,Early Mover,91.725134396007,349.138479601909,2659.01953526817,89,1387,548,839
97,97,high,0.2,0.4,sequential,Sequential,87.9175917041248,341.669530678215,2586.13870520466,109,1490,572,918
97,97,high,0.2,0.4,coordinated,Coordinated,87.7962798083319,350.282472689166,2599.61154381416,101,1556,593,963
97,97,high,0.2,0.4,delayed_coordination,Delayed Coordination,87.6963957104341,349.582260420308,2610.97040265559,98,1450,564,886
98,98,low,0.05,0.1,baseline,Baseline,128.97974101631,345.768423478315,2187.67659176508,144,3116,593,2523
98,98,low,0.05,0.1,early_mover,Early Mover,128.116110655289,225.146076740465,1425.99440589274,297,5223,1384,3839
98,98,low,0.05,0.1,sequential,Sequential,133.273836185701,191.981682935806,1308.34980092888,322,5451,1489,3962
98,98,low,0.05,0.1,coordinated,Coordinated,130.449249868255,217.815049858794,1348.35262850275,313,5216,1374,3842
98,98,low,0.05,0.1,delayed_coordination,Delayed Coordination,128.707717397631,204.740276329931,1352.93432344499,313,5355,1371,3984
98,98,baseline,0.1,0.2,baseline,Baseline,122.414644025495,378.254738517727,2396.08950673789,115,2255,587,1668
98,98,baseline,0.1,0.2,early_mover,Early Mover,116.789807963199,298.304924455181,1714.04300687193,250,4068,1133,2935
98,98,baseline,0.1,0.2,sequential,Sequential,115.616563782206,268.907244450951,1680.08774109177,270,4076,1163,2913
98,98,baseline,0.1,0.2,coordinated,Coordinated,115.391059001769,262.325565210558,1633.90759556603,271,4324,1175,3149
98,98,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,116.523546005984,258.429811900926,1648.79392000309,264,4151,1204,2947
98,98,high,0.2,0.4,baseline,Baseline,109.060357465165,450.188518191682,2884.28284762677,14,286,112,174
98,98,high,0.2,0.4,early_mover,Early Mover,93.0205655600644,401.891084508666,2543.25217380043,84,1383,536,847
98,98,high,0.2,0.4,sequential,Sequential,89.9142295268596,396.569151340961,2495.86716505369,92,1425,571,854
98,98,high,0.2,0.4,coordinated,Coordinated,90.2913089346657,382.608983395568,2492.01140841683,98,1427,494,933
98,98,high,0.2,0.4,delayed_coordination,Delayed Coordination,91.507520850213,381.336800906101,2458.07202856512,106,1513,590,923
99,99,low,0.05,0.1,baseline,Baseline,132.217056375189,355.160995141872,2441.41705552742,124,2551,650,1901
99,99,low,0.05,0.1,early_mover,Early Mover,138.15630178348,200.840427847751,1506.04276019055,305,5260,1341,3919
99,99,low,0.05,0.1,sequential,Sequential,140.979302684378,181.351279716189,1391.45353417351,309,5415,1382,4033
99,99,low,0.05,0.1,coordinated,Coordinated,136.416909744067,193.399286160713,1434.54417352517,304,5222,1348,3874
99,99,low,0.05,0.1,delayed_coordination,Delayed Coordination,140.126470930937,195.344982141517,1405.98127915327,313,5353,1362,3991
99,99,baseline,0.1,0.2,baseline,Baseline,124.131801211366,370.657942371323,2653.91846267098,83,1672,424,1248
99,99,baseline,0.1,0.2,early_mover,Early Mover,126.231206806591,233.105791845694,1725.70795595923,257,4170,1086,3084
99,99,baseline,0.1,0.2,sequential,Sequential,125.753419448229,226.317958415217,1660.02711802142,265,4085,1140,2945
99,99,baseline,0.1,0.2,coordinated,Coordinated,124.061407836279,241.453834521378,1747.40242997901,261,4184,1149,3035
99,99,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,125.680273818408,224.847869872952,1628.05494897425,285,4171,1171,3000
99,99,high,0.2,0.4,baseline,Baseline,114.62969921592,428.781424472804,3000.09112465814,13,230,98,132
99,99,high,0.2,0.4,early_mover,Early Mover,95.607315231603,371.604488603408,2717.66183993294,73,982,427,555
99,99,high,0.2,0.4,sequential,Sequential,92.5719743506123,374.317244525415,2685.46304507727,76,1026,419,607
99,99,high,0.2,0.4,coordinated,Coordinated,94.4582996509511,380.158228923071,2632.04835093823,89,1319,433,886
99,99,high,0.2,0.4,delayed_coordination,Delayed Coordination,91.5797877027646,379.498170717106,2699.00178262615,68,965,402,563
100,100,low,0.05,0.1,baseline,Baseline,130.773189255153,314.646593375163,2153.15015518714,153,3321,564,2757
100,100,low,0.05,0.1,early_mover,Early Mover,138.216791610504,193.81890614042,1290.03882979448,323,5837,1489,4348
100,100,low,0.05,0.1,sequential,Sequential,130.741181272643,209.270390770631,1324.54293529155,319,5715,1506,4209
100,100,low,0.05,0.1,coordinated,Coordinated,130.997713436452,197.926541941071,1312.7637071317,328,5745,1545,4200
100,100,low,0.05,0.1,delayed_coordination,Delayed Coordination,132.32786925462,190.629968808127,1275.33463697072,329,5801,1504,4297
100,100,baseline,0.1,0.2,baseline,Baseline,121.659077184905,364.422206982611,2459.38025859286,112,2253,627,1626
100,100,baseline,0.1,0.2,early_mover,Early Mover,118.468116015034,255.631217092207,1721.27312341213,258,4364,1222,3142
100,100,baseline,0.1,0.2,sequential,Sequential,112.881193724542,252.056162476945,1719.39133277483,238,4104,1204,2900
100,100,baseline,0.1,0.2,coordinated,Coordinated,111.346119170507,236.200134778751,1723.9478600159,242,4159,1115,3044
100,100,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,116.613125981761,228.597308535232,1637.51740921582,262,4316,1187,3129
100,100,high,0.2,0.4,baseline,Baseline,111.549529122589,425.956451000481,2845.99049587119,34,668,259,409
100,100,high,0.2,0.4,early_mover,Early Mover,96.1139224458503,355.799962338968,2484.4385640037,109,1696,663,1033
100,100,high,0.2,0.4,sequential,Sequential,91.2461975999805,359.362198236685,2466.97671976912,110,1681,669,1012
100,100,high,0.2,0.4,coordinated,Coordinated,88.3801099405869,373.183395555329,2530.05164659726,81,1418,566,852
100,100,high,0.2,0.4,delayed_coordination,Delayed Coordination,92.3245077966042,355.893715661963,2456.67951846498,111,1739,692,1047
